dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,casual,registered,cnt,dteday_num,Cluster,time_category
2011-01-13,1,0,1,5,0,4,1,1,0.14,0.5,0.2985,0,3,3,12,0,Malam
2011-01-13,1,0,1,6,0,4,1,1,0.12,0.54,0.1343,0,28,28,12,0,Pagi
2011-01-13,1,0,1,7,0,4,1,1,0.12,0.54,0.1343,0,72,72,12,0,Pagi
2011-01-13,1,0,1,8,0,4,1,1,0.14,0.5,0.194,5,197,202,12,0,Pagi
2011-01-13,1,0,1,9,0,4,1,1,0.14,0.5,0.3284,2,137,139,12,0,Pagi
2011-01-13,1,0,1,10,0,4,1,2,0.16,0.5,0.3582,2,36,38,12,0,Pagi
2011-01-13,1,0,1,11,0,4,1,2,0.2,0.44,0.4478,4,33,37,12,0,Pagi
2011-01-13,1,0,1,12,0,4,1,1,0.2,0.44,0.4179,3,49,52,12,0,Siang
2011-01-13,1,0,1,13,0,4,1,1,0.22,0.41,0.4478,2,81,83,12,0,Siang
2011-01-13,1,0,1,14,0,4,1,1,0.22,0.41,0.3881,3,39,42,12,0,Siang
2011-01-13,1,0,1,15,0,4,1,1,0.24,0.38,0.2985,5,55,60,12,0,Siang
2011-01-13,1,0,1,16,0,4,1,1,0.24,0.38,0.3582,2,76,78,12,0,Siang
2011-01-13,1,0,1,17,0,4,1,1,0.2,0.4,0.2836,4,158,162,12,0,Siang
2011-01-13,1,0,1,18,0,4,1,1,0.2,0.4,0.3284,3,141,144,12,0,Sore
2011-01-13,1,0,1,19,0,4,1,1,0.16,0.47,0.2537,1,98,99,12,0,Sore
2011-01-13,1,0,1,20,0,4,1,1,0.16,0.47,0.2239,0,64,64,12,0,Sore
2011-01-13,1,0,1,21,0,4,1,1,0.14,0.46,0.2985,0,40,40,12,0,Sore
2011-01-13,1,0,1,22,0,4,1,1,0.14,0.46,0.3284,0,30,30,12,0,Sore
2011-01-13,1,0,1,23,0,4,1,1,0.12,0.5,0.194,1,14,15,12,0,Sore
2011-01-14,1,0,1,0,0,5,1,1,0.12,0.5,0.194,0,14,14,13,0,Malam
2011-01-14,1,0,1,1,0,5,1,1,0.1,0.54,0.1642,0,5,5,13,0,Malam
2011-01-14,1,0,1,2,0,5,1,1,0.1,0.54,0.1343,0,1,1,13,0,Malam
2011-01-14,1,0,1,3,0,5,1,1,0.1,0.54,0.1045,0,1,1,13,0,Malam
2011-01-14,1,0,1,5,0,5,1,1,0.1,0.54,0.0896,0,8,8,13,0,Malam
2011-01-14,1,0,1,6,0,5,1,1,0.1,0.54,0.0,0,17,17,13,0,Pagi
2011-01-14,1,0,1,7,0,5,1,1,0.1,0.74,0.1642,0,70,70,13,0,Pagi
2011-01-14,1,0,1,8,0,5,1,1,0.12,0.68,0.0,2,156,158,13,0,Pagi
2011-01-14,1,0,1,9,0,5,1,1,0.14,0.69,0.1343,0,117,117,13,0,Pagi
2011-01-14,1,0,1,10,0,5,1,1,0.18,0.55,0.194,4,40,44,13,0,Pagi
2011-01-14,1,0,1,11,0,5,1,1,0.18,0.51,0.2836,6,47,53,13,0,Pagi
2011-01-14,1,0,1,12,0,5,1,1,0.2,0.44,0.2537,2,59,61,13,0,Siang
2011-01-14,1,0,1,13,0,5,1,1,0.22,0.37,0.3881,4,73,77,13,0,Siang
2011-01-14,1,0,1,14,0,5,1,1,0.22,0.41,0.2836,5,59,64,13,0,Siang
2011-01-14,1,0,1,15,0,5,1,1,0.24,0.38,0.1642,9,59,68,13,0,Siang
2011-01-14,1,0,1,16,0,5,1,1,0.22,0.41,0.1045,3,87,90,13,0,Siang
2011-01-14,1,0,1,17,0,5,1,1,0.22,0.41,0.1642,4,155,159,13,0,Siang
2011-01-14,1,0,1,18,0,5,1,1,0.2,0.47,0.0,5,134,139,13,0,Sore
2011-01-14,1,0,1,19,0,5,1,1,0.16,0.59,0.0896,3,89,92,13,0,Sore
2011-01-14,1,0,1,20,0,5,1,1,0.18,0.59,0.0,0,68,68,13,0,Sore
2011-01-14,1,0,1,21,0,5,1,1,0.16,0.69,0.0,4,48,52,13,0,Sore
2011-01-14,1,0,1,22,0,5,1,2,0.16,0.69,0.0,2,34,36,13,0,Sore
2011-01-14,1,0,1,23,0,5,1,2,0.18,0.55,0.0,1,26,27,13,0,Sore
2011-01-15,1,0,1,0,0,6,0,1,0.18,0.55,0.0,3,25,28,14,0,Malam
2011-01-15,1,0,1,1,0,6,0,2,0.16,0.59,0.0896,2,18,20,14,0,Malam
2011-01-15,1,0,1,2,0,6,0,2,0.16,0.59,0.0896,0,12,12,14,0,Malam
2011-01-15,1,0,1,3,0,6,0,2,0.16,0.59,0.0,1,7,8,14,0,Malam
2011-01-15,1,0,1,4,0,6,0,2,0.16,0.59,0.0,0,5,5,14,0,Malam
2011-01-15,1,0,1,5,0,6,0,1,0.16,0.59,0.0,0,1,1,14,0,Malam
2011-01-15,1,0,1,6,0,6,0,1,0.14,0.63,0.1045,1,2,3,14,0,Pagi
2011-01-15,1,0,1,7,0,6,0,1,0.14,0.63,0.0,1,9,10,14,0,Pagi
2011-01-15,1,0,1,8,0,6,0,1,0.14,0.63,0.1343,1,22,23,14,0,Pagi
2011-01-15,1,0,1,9,0,6,0,1,0.16,0.64,0.1343,2,31,33,14,0,Pagi
2011-01-15,1,0,1,10,0,6,0,1,0.18,0.59,0.1642,2,57,59,14,0,Pagi
2011-01-15,1,0,1,11,0,6,0,1,0.2,0.55,0.2239,18,54,72,14,0,Pagi
2011-01-15,1,0,1,12,0,6,0,1,0.24,0.48,0.2239,15,74,89,14,0,Siang
2011-01-15,1,0,1,13,0,6,0,1,0.28,0.38,0.2985,21,80,101,14,0,Siang
2011-01-15,1,0,1,14,0,6,0,1,0.3,0.39,0.2836,26,92,118,14,0,Siang
2011-01-15,1,0,1,15,0,6,0,2,0.32,0.36,0.194,21,108,129,14,0,Siang
2011-01-15,1,0,1,16,0,6,0,2,0.34,0.34,0.194,33,95,128,14,0,Siang
2011-01-15,1,0,1,17,0,6,0,2,0.32,0.36,0.2836,29,54,83,14,0,Siang
2011-01-15,1,0,1,18,0,6,0,2,0.3,0.45,0.2537,15,69,84,14,0,Sore
2011-01-15,1,0,1,19,0,6,0,2,0.32,0.39,0.2537,14,60,74,14,0,Sore
2011-01-15,1,0,1,20,0,6,0,2,0.32,0.39,0.2537,6,35,41,14,0,Sore
2011-01-15,1,0,1,21,0,6,0,2,0.32,0.39,0.2239,6,51,57,14,0,Sore
2011-01-15,1,0,1,22,0,6,0,2,0.3,0.42,0.1045,0,26,26,14,0,Sore
2011-01-15,1,0,1,23,0,6,0,1,0.3,0.45,0.2836,5,39,44,14,0,Sore
2011-01-16,1,0,1,0,0,0,0,1,0.26,0.56,0.0,6,33,39,15,0,Malam
2011-01-16,1,0,1,1,0,0,0,1,0.26,0.56,0.1343,4,19,23,15,0,Malam
2011-01-16,1,0,1,2,0,0,0,1,0.26,0.56,0.0896,3,13,16,15,0,Malam
2011-01-16,1,0,1,3,0,0,0,1,0.22,0.69,0.0,9,6,15,15,0,Malam
2011-01-16,1,0,1,4,0,0,0,1,0.26,0.56,0.1642,0,1,1,15,0,Malam
2011-01-16,1,0,1,5,0,0,0,2,0.26,0.56,0.1642,1,1,2,15,0,Malam
2011-01-16,1,0,1,6,0,0,0,2,0.26,0.56,0.1642,0,1,1,15,0,Pagi
2011-01-16,1,0,1,7,0,0,0,2,0.24,0.56,0.2985,0,3,3,15,0,Pagi
2011-01-16,1,0,1,8,0,0,0,1,0.22,0.55,0.2836,0,18,18,15,0,Pagi
2011-01-16,1,0,1,9,0,0,0,1,0.22,0.51,0.2537,3,29,32,15,0,Pagi
2011-01-16,1,0,1,10,0,0,0,1,0.22,0.51,0.2836,8,71,79,15,0,Pagi
2011-01-16,1,0,1,11,0,0,0,1,0.24,0.44,0.2537,23,70,93,15,0,Pagi
2011-01-16,1,0,1,12,0,0,0,1,0.24,0.41,0.2836,29,75,104,15,0,Siang
2011-01-16,1,0,1,13,0,0,0,1,0.26,0.35,0.2985,23,95,118,15,0,Siang
2011-01-16,1,0,1,14,0,0,0,1,0.28,0.36,0.2537,22,69,91,15,0,Siang
2011-01-16,1,0,1,15,0,0,0,1,0.26,0.38,0.2537,35,78,113,15,0,Siang
2011-01-16,1,0,1,16,0,0,0,1,0.24,0.38,0.2239,22,77,99,15,0,Siang
2011-01-16,1,0,1,17,0,0,0,1,0.22,0.37,0.2537,23,82,105,15,0,Siang
2011-01-16,1,0,1,18,0,0,0,1,0.2,0.4,0.1642,11,56,67,15,0,Sore
2011-01-16,1,0,1,19,0,0,0,1,0.18,0.47,0.1343,14,47,61,15,0,Sore
2011-01-16,1,0,1,20,0,0,0,1,0.18,0.47,0.1642,7,50,57,15,0,Sore
2011-01-16,1,0,1,21,0,0,0,1,0.18,0.51,0.1642,6,22,28,15,0,Sore
2011-01-16,1,0,1,22,0,0,0,2,0.2,0.49,0.1343,2,19,21,15,0,Sore
2011-01-16,1,0,1,23,0,0,0,2,0.2,0.4,0.1045,0,18,18,15,0,Sore
2011-01-17,1,0,1,0,1,1,0,2,0.2,0.47,0.2239,1,16,17,16,0,Malam
2011-01-17,1,0,1,1,1,1,0,2,0.2,0.44,0.194,1,15,16,16,0,Malam
2011-01-17,1,0,1,2,1,1,0,2,0.18,0.43,0.2537,0,8,8,16,0,Malam
2011-01-17,1,0,1,3,1,1,0,2,0.18,0.43,0.194,0,2,2,16,0,Malam
2011-01-17,1,0,1,4,1,1,0,2,0.18,0.43,0.1343,1,2,3,16,0,Malam
2011-01-17,1,0,1,5,1,1,0,2,0.18,0.43,0.1642,0,1,1,16,0,Malam
2011-01-17,1,0,1,6,1,1,0,2,0.18,0.43,0.194,0,5,5,16,0,Pagi
2011-01-17,1,0,1,7,1,1,0,2,0.16,0.5,0.1343,4,9,13,16,0,Pagi
2011-01-17,1,0,1,8,1,1,0,2,0.16,0.47,0.2239,3,30,33,16,0,Pagi
2011-01-17,1,0,1,9,1,1,0,2,0.16,0.47,0.2239,8,39,47,16,0,Pagi
2011-01-17,1,0,1,10,1,1,0,2,0.16,0.5,0.2537,7,50,57,16,0,Pagi
2011-01-17,1,0,1,11,1,1,0,2,0.16,0.55,0.194,9,55,64,16,0,Pagi
2011-01-17,1,0,1,12,1,1,0,2,0.18,0.47,0.1343,10,70,80,16,0,Siang
2011-01-17,1,0,1,13,1,1,0,2,0.18,0.47,0.1343,13,80,93,16,0,Siang
2011-01-17,1,0,1,14,1,1,0,2,0.18,0.43,0.1045,12,74,86,16,0,Siang
2011-01-17,1,0,1,15,1,1,0,2,0.2,0.47,0.1642,21,72,93,16,0,Siang
2011-01-17,1,0,1,16,1,1,0,2,0.2,0.47,0.1642,6,76,82,16,0,Siang
2011-01-17,1,0,1,17,1,1,0,1,0.2,0.51,0.194,4,67,71,16,0,Siang
2011-01-17,1,0,1,18,1,1,0,2,0.18,0.55,0.2537,7,85,92,16,0,Sore
2011-01-17,1,0,1,19,1,1,0,3,0.18,0.59,0.194,2,58,60,16,0,Sore
2011-01-17,1,0,1,20,1,1,0,3,0.16,0.8,0.194,4,29,33,16,0,Sore
2011-01-17,1,0,1,21,1,1,0,3,0.16,0.8,0.194,3,24,27,16,0,Sore
2011-01-17,1,0,1,22,1,1,0,3,0.14,0.93,0.2537,0,13,13,16,0,Sore
2011-01-17,1,0,1,23,1,1,0,3,0.16,0.86,0.2836,1,3,4,16,0,Sore
2011-01-18,1,0,1,12,0,2,1,2,0.2,0.86,0.3284,0,3,3,17,0,Siang
2011-01-18,1,0,1,13,0,2,1,2,0.2,0.86,0.2239,0,22,22,17,0,Siang
2011-01-18,1,0,1,14,0,2,1,2,0.22,0.8,0.1642,2,26,28,17,0,Siang
2011-01-18,1,0,1,15,0,2,1,2,0.22,0.87,0.1642,3,32,35,17,0,Siang
2011-01-18,1,0,1,16,0,2,1,2,0.22,0.87,0.194,0,61,61,17,0,Siang
2011-01-18,1,0,1,17,0,2,1,2,0.22,0.82,0.194,1,124,125,17,0,Siang
2011-01-18,1,0,1,18,0,2,1,2,0.22,0.8,0.1642,1,132,133,17,0,Sore
2011-01-18,1,0,1,19,0,2,1,2,0.22,0.8,0.1343,1,98,99,17,0,Sore
2011-01-18,1,0,1,20,0,2,1,2,0.22,0.87,0.0,0,83,83,17,0,Sore
2011-01-18,1,0,1,21,0,2,1,2,0.22,0.93,0.1045,0,41,41,17,0,Sore
2011-01-18,1,0,1,22,0,2,1,2,0.22,0.93,0.0896,0,33,33,17,0,Sore
2011-01-18,1,0,1,23,0,2,1,2,0.22,0.93,0.0,1,19,20,17,0,Sore
2011-01-19,1,0,1,0,0,3,1,2,0.22,0.93,0.0,0,3,3,18,0,Malam
2011-01-19,1,0,1,1,0,3,1,3,0.22,0.93,0.1343,1,6,7,18,0,Malam
2011-01-19,1,0,1,2,0,3,1,3,0.22,0.93,0.1343,0,3,3,18,0,Malam
2011-01-19,1,0,1,4,0,3,1,3,0.22,0.93,0.1343,1,1,2,18,0,Malam
2011-01-19,1,0,1,5,0,3,1,2,0.22,0.93,0.0896,0,7,7,18,0,Malam
2011-01-19,1,0,1,6,0,3,1,2,0.22,0.93,0.0896,0,32,32,18,0,Pagi
2011-01-19,1,0,1,7,0,3,1,2,0.24,0.92,0.1045,1,89,90,18,0,Pagi
2011-01-19,1,0,1,8,0,3,1,2,0.24,0.93,0.1045,1,196,197,18,0,Pagi
2011-01-19,1,0,1,9,0,3,1,2,0.24,0.93,0.1045,2,107,109,18,0,Pagi
2011-01-19,1,0,1,10,0,3,1,2,0.26,0.93,0.1343,1,46,47,18,0,Pagi
2011-01-19,1,0,1,11,0,3,1,2,0.28,0.87,0.0896,5,47,52,18,0,Pagi
2011-01-19,1,0,1,12,0,3,1,2,0.3,0.81,0.0896,5,65,70,18,0,Siang
2011-01-19,1,0,1,13,0,3,1,1,0.4,0.62,0.2836,11,67,78,18,0,Siang
2011-01-19,1,0,1,14,0,3,1,1,0.4,0.58,0.2537,7,68,75,18,0,Siang
2011-01-19,1,0,1,15,0,3,1,1,0.4,0.54,0.2836,4,78,82,18,0,Siang
2011-01-19,1,0,1,16,0,3,1,1,0.38,0.58,0.3881,10,94,104,18,0,Siang
2011-01-19,1,0,1,17,0,3,1,1,0.36,0.57,0.3284,7,190,197,18,0,Siang
2011-01-19,1,0,1,18,0,3,1,1,0.34,0.61,0.2836,5,156,161,18,0,Sore
2011-01-19,1,0,1,19,0,3,1,1,0.32,0.57,0.4179,4,108,112,18,0,Sore
2011-01-19,1,0,1,20,0,3,1,1,0.32,0.49,0.2985,2,74,76,18,0,Sore
2011-01-19,1,0,1,21,0,3,1,1,0.32,0.49,0.4179,4,55,59,18,0,Sore
2011-01-19,1,0,1,22,0,3,1,1,0.3,0.52,0.1642,6,53,59,18,0,Sore
2011-01-19,1,0,1,23,0,3,1,1,0.3,0.52,0.4627,1,27,28,18,0,Sore
2011-01-20,1,0,1,0,0,4,1,1,0.26,0.56,0.3881,5,8,13,19,0,Malam
2011-01-20,1,0,1,1,0,4,1,1,0.26,0.56,0.0,2,3,5,19,0,Malam
2011-01-20,1,0,1,2,0,4,1,1,0.26,0.56,0.0,0,2,2,19,0,Malam
2011-01-20,1,0,1,3,0,4,1,1,0.26,0.56,0.1642,0,1,1,19,0,Malam
2011-01-20,1,0,1,4,0,4,1,1,0.26,0.56,0.1642,0,1,1,19,0,Malam
2011-01-20,1,0,1,5,0,4,1,1,0.24,0.6,0.2239,0,6,6,19,0,Malam
2011-01-20,1,0,1,6,0,4,1,1,0.22,0.6,0.2239,0,35,35,19,0,Pagi
2011-01-20,1,0,1,7,0,4,1,1,0.22,0.55,0.2239,1,100,101,19,0,Pagi
2011-01-20,1,0,1,8,0,4,1,1,0.22,0.55,0.2836,2,247,249,19,0,Pagi
2011-01-20,1,0,1,9,0,4,1,2,0.24,0.52,0.2239,3,140,143,19,0,Pagi
2011-01-20,1,0,1,10,0,4,1,1,0.26,0.48,0.2985,1,56,57,19,0,Pagi
2011-01-20,1,0,1,11,0,4,1,2,0.28,0.45,0.1642,5,63,68,19,0,Pagi
2011-01-20,1,0,1,12,0,4,1,2,0.3,0.42,0.0,7,77,84,19,0,Siang
2011-01-20,1,0,1,13,0,4,1,2,0.28,0.45,0.1045,12,86,98,19,0,Siang
2011-01-20,1,0,1,14,0,4,1,2,0.3,0.45,0.1343,6,75,81,19,0,Siang
2011-01-20,1,0,1,15,0,4,1,2,0.32,0.45,0.194,8,62,70,19,0,Siang
2011-01-20,1,0,1,16,0,4,1,2,0.3,0.49,0.1343,8,83,91,19,0,Siang
2011-01-20,1,0,1,17,0,4,1,2,0.3,0.49,0.1045,8,207,215,19,0,Siang
2011-01-20,1,0,1,18,0,4,1,2,0.26,0.56,0.194,1,184,185,19,0,Sore
2011-01-20,1,0,1,19,0,4,1,1,0.26,0.56,0.3284,6,146,152,19,0,Sore
2011-01-20,1,0,1,20,0,4,1,2,0.26,0.6,0.2836,2,124,126,19,0,Sore
2011-01-20,1,0,1,21,0,4,1,2,0.24,0.6,0.2537,3,54,57,19,0,Sore
2011-01-20,1,0,1,22,0,4,1,2,0.24,0.65,0.2836,0,56,56,19,0,Sore
2011-01-20,1,0,1,23,0,4,1,2,0.24,0.65,0.3284,3,28,31,19,0,Sore
2011-01-21,1,0,1,0,0,5,1,2,0.24,0.7,0.2537,1,20,21,20,0,Malam
2011-01-21,1,0,1,1,0,5,1,2,0.24,0.7,0.2537,0,6,6,20,0,Malam
2011-01-21,1,0,1,2,0,5,1,3,0.24,0.75,0.1642,0,2,2,20,0,Malam
2011-01-21,1,0,1,3,0,5,1,3,0.22,0.8,0.2985,0,1,1,20,0,Malam
2011-01-21,1,0,1,4,0,5,1,2,0.22,0.87,0.0896,0,1,1,20,0,Malam
2011-01-21,1,0,1,5,0,5,1,1,0.24,0.6,0.4179,1,4,5,20,0,Malam
2011-01-21,1,0,1,6,0,5,1,1,0.22,0.55,0.2537,0,27,27,20,0,Pagi
2011-01-21,1,0,1,7,0,5,1,1,0.2,0.51,0.2836,2,66,68,20,0,Pagi
2011-01-21,1,0,1,8,0,5,1,1,0.2,0.47,0.3284,7,210,217,20,0,Pagi
2011-01-21,1,0,1,9,0,5,1,1,0.2,0.51,0.3582,7,159,166,20,0,Pagi
2011-01-21,1,0,1,10,0,5,1,1,0.2,0.47,0.4627,6,57,63,20,0,Pagi
2011-01-21,1,0,1,11,0,5,1,1,0.22,0.41,0.4627,6,53,59,20,0,Pagi
2011-01-21,1,0,1,15,0,5,1,1,0.16,0.26,0.4478,4,61,65,20,0,Siang
2011-01-21,1,0,1,16,0,5,1,1,0.16,0.26,0.3582,0,97,97,20,0,Siang
2011-01-21,1,0,1,17,0,5,1,1,0.14,0.28,0.3582,10,151,161,20,0,Siang
2011-01-21,1,0,1,18,0,5,1,1,0.12,0.3,0.2537,1,119,120,20,0,Sore
2011-01-21,1,0,1,19,0,5,1,1,0.12,0.3,0.3284,3,93,96,20,0,Sore
2011-01-21,1,0,1,20,0,5,1,1,0.1,0.33,0.4179,1,52,53,20,0,Sore
2011-01-21,1,0,1,21,0,5,1,1,0.08,0.38,0.2836,0,41,41,20,0,Sore
2011-01-21,1,0,1,22,0,5,1,1,0.06,0.41,0.3881,1,33,34,20,0,Sore
2011-01-21,1,0,1,23,0,5,1,1,0.06,0.38,0.3284,0,27,27,20,0,Sore
2011-01-22,1,0,1,0,0,6,0,1,0.04,0.45,0.2537,0,13,13,21,0,Malam
2011-01-22,1,0,1,1,0,6,0,2,0.04,0.41,0.3881,3,9,12,21,0,Malam
2011-01-22,1,0,1,2,0,6,0,2,0.04,0.41,0.2537,0,11,11,21,0,Malam
2011-01-22,1,0,1,3,0,6,0,2,0.04,0.41,0.2836,1,6,7,21,0,Malam
2011-01-22,1,0,1,4,0,6,0,2,0.02,0.48,0.2985,0,3,3,21,0,Malam
2011-01-22,1,0,1,6,0,6,0,2,0.02,0.44,0.2239,0,2,2,21,0,Pagi
2011-01-22,1,0,1,7,0,6,0,1,0.02,0.44,0.2836,0,8,8,21,0,Pagi
2011-01-22,1,0,1,8,0,6,0,1,0.02,0.44,0.3284,1,26,27,21,0,Pagi
2011-01-22,1,0,1,9,0,6,0,1,0.04,0.41,0.2537,3,37,40,21,0,Pagi
2011-01-22,1,0,1,10,0,6,0,2,0.04,0.41,0.1642,3,50,53,21,0,Pagi
2011-01-22,1,0,1,11,0,6,0,2,0.06,0.38,0.1343,4,59,63,21,0,Pagi
2011-01-22,1,0,1,12,0,6,0,2,0.06,0.38,0.1045,10,60,70,21,0,Siang
2011-01-22,1,0,1,13,0,6,0,1,0.08,0.35,0.0,12,72,84,21,0,Siang
2011-01-22,1,0,1,14,0,6,0,1,0.1,0.33,0.1045,11,64,75,21,0,Siang
2011-01-22,1,0,1,15,0,6,0,1,0.12,0.28,0.0,10,93,103,21,0,Siang
2011-01-22,1,0,1,16,0,6,0,1,0.12,0.28,0.194,11,72,83,21,0,Siang
2011-01-22,1,0,1,17,0,6,0,1,0.12,0.28,0.0,8,59,67,21,0,Siang
2011-01-22,1,0,1,18,0,6,0,1,0.08,0.35,0.194,0,54,54,21,0,Sore
2011-01-22,1,0,1,19,0,6,0,1,0.08,0.35,0.1343,6,53,59,21,0,Sore
2011-01-22,1,0,1,20,0,6,0,1,0.06,0.45,0.1642,1,44,45,21,0,Sore
2011-01-22,1,0,1,21,0,6,0,1,0.06,0.41,0.0896,0,39,39,21,0,Sore
2011-01-22,1,0,1,22,0,6,0,1,0.06,0.49,0.0,7,23,30,21,0,Sore
2011-01-22,1,0,1,23,0,6,0,1,0.04,0.57,0.1045,2,31,33,21,0,Sore
2011-01-23,1,0,1,0,0,0,0,1,0.04,0.57,0.1045,2,20,22,22,0,Malam
2011-01-23,1,0,1,1,0,0,0,1,0.04,0.57,0.1045,1,12,13,22,0,Malam
2011-01-23,1,0,1,2,0,0,0,1,0.02,0.62,0.1343,3,15,18,22,0,Malam
2011-01-23,1,0,1,3,0,0,0,1,0.02,0.62,0.1343,1,4,5,22,0,Malam
2011-01-23,1,0,1,5,0,0,0,2,0.04,0.57,0.1045,0,3,3,22,0,Malam
2011-01-23,1,0,1,6,0,0,0,2,0.04,0.57,0.1045,0,1,1,22,0,Pagi
2011-01-23,1,0,1,7,0,0,0,1,0.08,0.58,0.1642,1,1,2,22,0,Pagi
2011-01-23,1,0,1,8,0,0,0,1,0.06,0.62,0.1642,2,17,19,22,0,Pagi
2011-01-23,1,0,1,9,0,0,0,1,0.1,0.54,0.3582,3,25,28,22,0,Pagi
2011-01-23,1,0,1,10,0,0,0,1,0.14,0.46,0.3881,7,51,58,22,0,Pagi
2011-01-23,1,0,1,11,0,0,0,1,0.14,0.43,0.2239,22,77,99,22,0,Pagi
2011-01-23,1,0,1,12,0,0,0,1,0.16,0.37,0.4627,24,92,116,22,0,Siang
2011-01-23,1,0,1,13,0,0,0,1,0.14,0.33,0.3881,12,75,87,22,0,Siang
2011-01-23,1,0,1,14,0,0,0,1,0.16,0.28,0.3582,17,93,110,22,0,Siang
2011-01-23,1,0,1,15,0,0,0,1,0.16,0.28,0.3582,13,64,77,22,0,Siang
2011-01-23,1,0,1,16,0,0,0,1,0.16,0.26,0.3284,9,56,65,22,0,Siang
2011-01-23,1,0,1,17,0,0,0,1,0.14,0.26,0.3881,5,50,55,22,0,Siang
2011-01-23,1,0,1,18,0,0,0,1,0.12,0.3,0.2537,5,44,49,22,0,Sore
2011-01-23,1,0,1,19,0,0,0,1,0.12,0.3,0.2836,5,45,50,22,0,Sore
2011-01-23,1,0,1,20,0,0,0,1,0.1,0.36,0.2537,4,31,35,22,0,Sore
2011-01-23,1,0,1,21,0,0,0,1,0.1,0.36,0.194,5,20,25,22,0,Sore
2011-01-23,1,0,1,22,0,0,0,1,0.08,0.38,0.194,5,23,28,22,0,Sore
2011-01-23,1,0,1,23,0,0,0,1,0.06,0.41,0.2239,4,17,21,22,0,Sore
2011-01-24,1,0,1,0,0,1,1,1,0.06,0.41,0.194,0,7,7,23,0,Malam
2011-01-24,1,0,1,1,0,1,1,1,0.04,0.45,0.194,0,1,1,23,0,Malam
2011-01-24,1,0,1,3,0,1,1,1,0.04,0.45,0.2537,0,1,1,23,0,Malam
2011-01-24,1,0,1,4,0,1,1,1,0.02,0.48,0.1343,0,1,1,23,0,Malam
2011-01-24,1,0,1,5,0,1,1,1,0.02,0.48,0.1343,0,5,5,23,0,Malam
2011-01-24,1,0,1,6,0,1,1,1,0.02,0.48,0.0896,0,15,15,23,0,Pagi
2011-01-24,1,0,1,7,0,1,1,1,0.02,0.48,0.0,5,79,84,23,0,Pagi
2011-01-24,1,0,1,8,0,1,1,1,0.04,0.49,0.0,6,171,177,23,0,Pagi
2011-01-24,1,0,1,9,0,1,1,1,0.06,0.41,0.0,4,98,102,23,0,Pagi
2011-01-24,1,0,1,10,0,1,1,1,0.1,0.42,0.0,6,34,40,23,0,Pagi
2011-01-24,1,0,1,11,0,1,1,1,0.1,0.46,0.1343,3,43,46,23,0,Pagi
2011-01-24,1,0,1,12,0,1,1,2,0.12,0.42,0.194,11,52,63,23,0,Siang
2011-01-24,1,0,1,13,0,1,1,2,0.14,0.43,0.2239,6,54,60,23,0,Siang
2011-01-24,1,0,1,14,0,1,1,2,0.14,0.46,0.2239,2,43,45,23,0,Siang
2011-01-24,1,0,1,15,0,1,1,1,0.16,0.4,0.1642,7,50,57,23,0,Siang
2011-01-24,1,0,1,16,0,1,1,1,0.16,0.47,0.2537,4,66,70,23,0,Siang
2011-01-24,1,0,1,17,0,1,1,1,0.14,0.5,0.2537,6,178,184,23,0,Siang
2011-01-24,1,0,1,18,0,1,1,1,0.14,0.59,0.194,8,145,153,23,0,Sore
2011-01-24,1,0,1,19,0,1,1,1,0.14,0.54,0.1642,5,101,106,23,0,Sore
2011-01-24,1,0,1,20,0,1,1,1,0.14,0.59,0.194,1,80,81,23,0,Sore
2011-01-24,1,0,1,21,0,1,1,1,0.14,0.63,0.1642,6,53,59,23,0,Sore
2011-01-24,1,0,1,22,0,1,1,2,0.14,0.63,0.2239,3,32,35,23,0,Sore
2011-01-24,1,0,1,23,0,1,1,2,0.16,0.64,0.2537,3,21,24,23,0,Sore
2011-01-25,1,0,1,0,0,2,1,2,0.16,0.69,0.2836,3,6,9,24,0,Malam
2011-01-25,1,0,1,1,0,2,1,2,0.16,0.69,0.1642,0,5,5,24,0,Malam
2011-01-25,1,0,1,2,0,2,1,1,0.16,0.69,0.2239,0,2,2,24,0,Malam
2011-01-25,1,0,1,4,0,2,1,1,0.14,0.74,0.1045,0,1,1,24,0,Malam
2011-01-25,1,0,1,5,0,2,1,1,0.14,0.74,0.2239,0,9,9,24,0,Malam
2011-01-25,1,0,1,6,0,2,1,1,0.16,0.74,0.1045,1,35,36,24,0,Pagi
2011-01-25,1,0,1,7,0,2,1,1,0.16,0.74,0.2239,5,103,108,24,0,Pagi
2011-01-25,1,0,1,8,0,2,1,2,0.16,0.74,0.1343,5,233,238,24,0,Pagi
2011-01-25,1,0,1,9,0,2,1,2,0.2,0.64,0.0896,10,134,144,24,0,Pagi
2011-01-25,1,0,1,10,0,2,1,2,0.22,0.6,0.1045,6,49,55,24,0,Pagi
2011-01-25,1,0,1,11,0,2,1,2,0.24,0.6,0.1343,6,55,61,24,0,Pagi
2011-01-25,1,0,1,12,0,2,1,2,0.26,0.56,0.0896,21,85,106,24,0,Siang
2011-01-25,1,0,1,13,0,2,1,2,0.26,0.56,0.1343,21,72,93,24,0,Siang
2011-01-25,1,0,1,14,0,2,1,2,0.3,0.45,0.0,11,57,68,24,0,Siang
2011-01-25,1,0,1,15,0,2,1,2,0.32,0.42,0.0,21,63,84,24,0,Siang
